yearMonth,assunto_cnj,count
2018-06-01,Latrocínio,96
2018-06-01,Lesões Corporais,4
2018-06-01,Leve,29
2018-06-01,Liberação de Veículo Apreendido,14
2018-06-01,Licença Prêmio,9
2018-06-01,Licença-Prêmio,5
2018-06-01,Licenças,11
2018-06-01,Licenças / Afastamentos,5
2018-06-01,Licenciamento de Veículo,7
2018-06-01,Licitações,39
2018-06-01,Limite de Idade,1
2018-06-01,Liquidação,1
2018-06-01,Liquidação / Cumprimento / Execução :: Competência de Cível - Meio Ambiente,1
2018-06-01,Liquidação / Cumprimento / Execução :: Competência de Precatória Cível,81
2018-06-01,Locação de Imóvel,136
2018-06-01,Locação de Móvel,11
2018-06-01,Magistério público da educação básica - hora-atividade (Lei 11.738/08),130
2018-06-01,Mandato,111
2018-06-01,Marca,9
2018-06-01,Maus Tratos,8
2018-06-01,Medidas Sócioeducativas,1
2018-06-01,Meio Ambiente,37
2018-06-01,Militar,50
2018-06-01,Moeda Falsa / Assimilados,1
2018-06-01,Multas e demais Sanções,457
2018-06-01,Municipais,27
2018-06-01,Município,1
2018-06-01,Mútuo,41
2018-06-01,Nomeação,24
2018-06-01,Nota de Crédito Comercial,3
2018-06-01,Nota de Crédito Rural,1
2018-06-01,Nota Promissória,86
2018-06-01,Nulidade e Anulação de Partilha e Adjudicação de Herança,1
2018-06-01,Nulidade e Anulação de Testamento,3
2018-06-01,Obrigações,542
2018-06-01,Oferta,10
2018-06-01,Ordenação da Cidade / Plano Diretor,4
2018-06-01,Organização Político-administrativa / Administração Pública,1
2018-06-01,Overbooking,1
2018-06-01,Pagamento,102
2018-06-01,Pagamento Atrasado / Correção Monetária,2
2018-06-01,Pagamento em Consignação,2
2018-06-01,Pagamento Indevido,10
2018-06-01,Parcelamento,4
2018-06-01,Parcelamento de Vencimentos,191
2018-06-01,Parceria Agrícola e/ou pecuária,9
2018-06-01,Patente,2
2018-06-01,Patrimônio Histórico / Tombamento,1
2018-06-01,Patrocínio infiel,1
2018-06-01,Peculato,8
2018-06-01,Penhor,1
2018-06-01,Pensão,64
2018-06-01,Pensão por Morte (Art. 74/9),27
2018-06-01,Perdas e Danos,2
2018-06-01,Pessoas Jurídicas,8
2018-06-01,Pessoas naturais,67
2018-06-01,Petição de Herança,6
2018-06-01,Piso Salarial,366
2018-06-01,Plano de Classificação de Cargos,1
2018-06-01,Planos de Saúde,743
2018-06-01,Posse,169
2018-06-01,Posse de Drogas para Consumo Pessoal,59
2018-06-01,Posse e Exercício,8
2018-06-01,Posse Sexual Mediante Fraude,1
2018-06-01,Prazo de Validade,1
2018-06-01,Prescrição,1
2018-06-01,Prestação de Contas,1
2018-06-01,Prestação de Serviços,213
2018-06-01,Previdência privada,405
2018-06-01,Processo Administrativo Disciplinar / Sindicância,2
2018-06-01,Processo Administrativo Disciplinar ou Sindicância,6
2018-06-01,Processo Legislativo,1
2018-06-01,Programa de Computador,1
2018-06-01,Promessa de Compra e Venda,506
2018-06-01,Promessa de Recompensa,1
2018-06-01,Promoção,15
2018-06-01,Promoção / Ascensão,40
2018-06-01,Propriedade,58
2018-06-01,Propriedade Fiduciária,2
2018-06-01,Propriedade Intelectual / Industrial,37
2018-06-01,Protesto Indevido de Título,29
2018-06-01,Prova de Títulos,2
2018-06-01,Quadrilha ou Bando,2
2018-06-01,Readaptação,1
2018-06-01,"Reajuste de Remuneração, Soldo, Proventos ou Pensão",6
2018-06-01,"Reajustes de Remuneração, Proventos ou Pensão",500
2018-06-01,Receptação,56
2018-06-01,Receptação Qualificada,5
2018-06-01,Recondução,3
2018-06-01,Reconhecimento / Dissolução,190
2018-06-01,Recuperação judicial e Falência,175
2018-06-01,Regime de Bens Entre os Cônjuges,2
2018-06-01,Regime Estatutário,6
2018-06-01,Regime Previdenciário,10
2018-06-01,Registro Civil das Pessoas Naturais,6
2018-06-01,Registro das Pessoas Juridicas d de Titulos E,1
2018-06-01,Registro de Imóveis,10
2018-06-01,Registro de nascimento após prazo legal,1
2018-06-01,Registro em Cadastro,41
2018-06-01,Registro em Cadastro de Análise de Crédito,3
2018-06-01,Registro em Cadastro de Inadimplentes,209
2018-06-01,Regulamentação de Visitas,14
2018-06-01,Reintegração,26
2018-06-01,Reivindicação,25
2018-06-01,Relações de Parentesco,3
2018-06-01,Remoção,4
2018-06-01,Remuneração,1
2018-06-01,Repasse de Verbas Públicas,19
2018-06-01,Repetição de indébito,20
2018-06-01,Representação comercial,11
2018-06-01,Rescisão / Resolução,7
2018-06-01,Rescisão do contrato e devolução do dinheiro,149
2018-06-01,Reserva de Dominio,26
2018-06-01,Reserva de Vagas para Deficientes,3
2018-06-01,Resgate de Contribuição,4
2018-06-01,Resistência,9
2018-06-01,Responsabilidade Civil,758
2018-06-01,Responsabilidade Civil do Empregador,1
2018-06-01,Responsabilidade da Administração,72
2018-06-01,Responsabilidade do Fornecedor,60
2018-06-01,Responsabilidade dos sócios,1
2018-06-01,Restabelecimento,7
2018-06-01,Retificação de Área de Imóvel,1
2018-06-01,Retificação de Data de Nascimento,1
2018-06-01,Retificação de Nome,6
2018-06-01,Retificação de Sexo,1
2018-06-01,Reversão,3
2018-06-01,Revisão,131
2018-06-01,"Revisão Geral Anual (Mora do Executivo - inciso X, art. 37, CF 1988)",1
2018-06-01,Revogação,1
2018-06-01,Revogação/Anulação de multa ambiental,1
2018-06-01,Revogação/Concessão de Licença Ambiental,1
2018-06-01,Roubo,106
2018-06-01,Roubo (art. 157),55
2018-06-01,Roubo Majorado,718
2018-06-01,Salário-Família,67
2018-06-01,Sanções Administrativas,1
2018-06-01,Saneamento,2
2018-06-01,Saúde,135
2018-06-01,Seção Cível,6
2018-06-01,Seguro,923
2018-06-01,Seqüestro e cárcere privado,4
2018-06-01,Serviços,5
2018-06-01,Serviços Hospitalares,8
2018-06-01,Serviços Profissionais,28
2018-06-01,Servidão,8
2018-06-01,Servidão Administrativa,3
2018-06-01,Servidao de Eletroduto,13
2018-06-01,Servidor Público Civil,301
2018-06-01,Servidores Ativos,3
2018-06-01,Servidores Inativos,11
2018-06-01,Sistema Financeiro da Habitação,61
2018-06-01,Sistema Nacional de Trânsito,63
2018-06-01,Sistema Remuneratório e Benefícios,402
2018-06-01,Sociedade,32
2018-06-01,Subsídios,5
2018-06-01,Substituição do Produto,28
2018-06-01,Sucessões,36
2018-06-01,Supressão de documento,2
2018-06-01,Suspensão,2
2018-06-01,Suspensão da Exigibilidade,5
2018-06-01,Sustação de Protesto,34
2018-06-01,Sustação/Alteração de Leilão,1
2018-06-01,Tarifas,7
2018-06-01,Taxa de Coleta de Lixo,14
2018-06-01,Taxa de Licenciamento de Estabelecimento,25
2018-06-01,Taxa de Ocupação / Laudêmio / Foro,2
2018-06-01,Taxas,17
2018-06-01,Telefonia,507
2018-06-01,Tempo de Serviço,23
2018-06-01,Teto Salarial,1
2018-06-01,Títulos da Dívida Pública,1
2018-06-01,Títulos de Crédito,13
2018-06-01,Tráfico de Drogas e Condutas Afins,924
2018-06-01,Transação,10
2018-06-01,Transferência,2
2018-06-01,Transferência de cotas,1
2018-06-01,Transporte Aéreo,36
2018-06-01,Transporte Aquaviário,1
2018-06-01,Transporte de Coisas,24
2018-06-01,Transporte de Pessoas,25
2018-06-01,Transporte Terrestre,5
2018-06-01,Tratamento da Própria Saúde,1
2018-06-01,Tratamento Médico-Hospitalar,103
2018-06-01,Tratamento Medico-Hospitalar e/ou Fornecimento,58
2018-06-01,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos,34
2018-06-01,Tratamento Médico-Hospitalar e/ou Fornecimento de Medicamentos :: Competência de Família Substituta - JIJ,1
2018-06-01,Troca ou Permuta,8
2018-06-01,Turismo,11
2018-06-01,Tutela e Curatela,15
2018-06-01,União Estável ou Concubinato,15
2018-06-01,Unidade de Conservação da Natureza,1
2018-06-01,Unidade de terapia intensiva (UTI) ou unidade de cuidados intensivos (UCI),6
2018-06-01,Uso,2
2018-06-01,Uso de documento falso,8
2018-06-01,Usucapiao (Bens Moveis),1
2018-06-01,Usucapião da L 6.969/1981,1
2018-06-01,Usucapião Especial (Constitucional),3
2018-06-01,Usucapião Extraordinária,57
2018-06-01,Usucapião Ordinária,23
2018-06-01,Usufruto,1
2018-06-01,Veículos,1
2018-06-01,Vícios de Construção,1
2018-06-01,Violação de direito autoral,8
2018-06-01,Violação de domicílio,2
2018-06-01,Voluntária,6
2018-06-01,NA,35
2018-07-01,Abandono Intelectual,8
2018-07-01,Abandono Intelectual :: Competência de Execução Cível - JIJ,1
2018-07-01,Abandono Material,33
2018-07-01,Abatimento proporcional do preço,5
2018-07-01,Abono de Permanência,19
2018-07-01,Aborto provocado por terceiro,1
2018-07-01,Abuso Sexual,4
2018-07-01,Acidente de Trabalho,13
2018-07-01,Acidente De Trabalho,96
2018-07-01,Acidente de Trânsito,324
2018-07-01,Acompanhamento de Cônjuge ou Companheiro,2
2018-07-01,Adicional de Horas Extras,91
2018-07-01,Adicional de Insalubridade,31
2018-07-01,Adicional de Periculosidade,4
2018-07-01,Adicional de Serviço Noturno,87
2018-07-01,Adicional por Tempo de Serviço,1
2018-07-01,Adimplemento e Extinção,2
2018-07-01,Adjudicação Compulsória,34
2018-07-01,Administração de Herança,4
2018-07-01,Admissão / Permanência / Despedida,28
2018-07-01,Adoção de Adolescente,1
2018-07-01,Adoção de Criança,8
2018-07-01,Adoção de Maior,2
2018-07-01,Adoção Nacional,2
2018-07-01,Adulteração de Sinal Identificador de Veículo Automotor,29
2018-07-01,Agentes Políticos,3
2018-07-01,Águas Públicas,4
2018-07-01,Alienação Fiduciária,1054
2018-07-01,Alienação Parental,9
2018-07-01,Alimentos,254
2018-07-01,Alteração de Coisa Comum,1
2018-07-01,Ameaça,50
2018-07-01,Anulação,25
2018-07-01,Anulação de Débito Fiscal,9
2018-07-01,Anulação e Correção de Provas / Questões,42
2018-07-01,Aposentadoria,43
2018-07-01,Aposentadoria por Invalidez,12
2018-07-01,Aposentadoria por Invalidez Acidentária,4
2018-07-01,Aposentadoria/Retorno aoTrabalho,1
2018-07-01,Apreensão,1
2018-07-01,Apropriação indébita,8
2018-07-01,Apuração de haveres,4
2018-07-01,Aquisição,23
2018-07-01,Área de Preservação Permanente,1
2018-07-01,Arrendamento Mercantil,27
2018-07-01,Arrendamento Rural,26
2018-07-01,Assembléia,5
2018-07-01,Assinatura Básica Mensal,8
2018-07-01,Assistência à Saúde,2
2018-07-01,Associação,9
2018-07-01,Associação para a Produção e Tráfico e Condutas Afins,11
2018-07-01,Atentado Violento ao Pudor,19
2018-07-01,Ato / Negócio Jurídico,3
2018-07-01,Ato Infracional,108
2018-07-01,Atos Administrativos,117
2018-07-01,Atraso de vôo,1
2018-07-01,Autofalência,5
2018-07-01,Auxílio-Acidente (Art. 86),119
2018-07-01,Auxílio-Alimentação,100
2018-07-01,Auxílio-Doença Acidentário,427
2018-07-01,Bancários,111
2018-07-01,Bem de Família,8
2018-07-01,Benefícios em Espécie,18
2018-07-01,Bens Públicos,1
2018-07-01,Busca e Apreensão de Menores,11
2018-07-01,Cadastro de Análise de Crédito,6
2018-07-01,Cálculo de ICMS por dentro,1
2018-07-01,Calúnia,4
2018-07-01,Cancelamento de Hipoteca,1
2018-07-01,Cancelamento de Protesto,13
2018-07-01,Cancelamento de vôo,5
2018-07-01,Capacidade,31
2018-07-01,Cartão de Crédito,314
2018-07-01,Casamento,40
2018-07-01,Cédula de Crédito Bancário,7
2018-07-01,Cédula de Crédito Comercial,3
2018-07-01,Cédula de Crédito Industrial,1
2018-07-01,Cédula de Crédito Rural,3
2018-07-01,Cédula Hipotecária,5
2018-07-01,Cessão de Crédito,1
2018-07-01,Cheque,159
2018-07-01,Classificação e/ou Preterição,13
2018-07-01,CNH - Carteira Nacional de Habilitação,211
2018-07-01,Coação no curso do processo,3
2018-07-01,Cobrança indevida de ligações,8
2018-07-01,Cofins,1
2018-07-01,Coisas,22
2018-07-01,Comissão,2
2018-07-01,Comodato,10
2018-07-01,Complementação de Benefício/Ferroviário,2
2018-07-01,Compra e Venda,324
2018-07-01,Compromisso,15
2018-07-01,Concessão,29
2018-07-01,Concessão / Permissão / Autorização,4
2018-07-01,Concurso Público / Edital,67
2018-07-01,Concussão,2
2018-07-01,Condições Especiais para Prestação de Prova,2
2018-07-01,Condomínio,109
2018-07-01,Condomínio em Edifício,22
2018-07-01,Conselhos Regionais e Afins (Anuidade),1
2018-07-01,Consórcio,46
2018-07-01,Contrabando ou Descaminho,1
2018-07-01,Contrato Temporário de Mão de Obra L 8.745/1993,4
2018-07-01,Contratos Administrativos,60
2018-07-01,Contratos Bancários,1708
2018-07-01,Contratos de Consumo,46
2018-07-01,Contratos de Participacao Financeira,448
2018-07-01,Contravenções Penais,58
2018-07-01,Contribuição Sindical,8
2018-07-01,Contribuições,3
2018-07-01,Contribuições de Melhoria,6
2018-07-01,"Contribuições para o SEBRAE, SESC, SENAC, SENAI e outros",4
2018-07-01,Contribuições Previdenciárias,36
2018-07-01,Controle de Constitucionalidade,6
2018-07-01,Corretagem,43
2018-07-01,Corrupção ativa,3
2018-07-01,Corrupção passiva,3
2018-07-01,Creditamento,1
2018-07-01,Crédito Rural,1
2018-07-01,Crédito Tributário,3
2018-07-01,Crime contra o Pátrio-Poder e Tutela,1
2018-07-01,Crimes contra a Fauna,2
2018-07-01,Crimes contra a Flora,2
2018-07-01,Crimes contra as Relações de Consumo,10
2018-07-01,Crimes contra o Patrimônio,1
2018-07-01,Crimes da Lei de licitações,2
2018-07-01,"Crimes de Lavagem ou Ocultação de Bens, Direitos ou Valores",5
2018-07-01,Crimes de Responsabilidade,4
2018-07-01,Crimes de Tortura,10
2018-07-01,Crimes de Tráfico Ilícito e uso indevido de drogas - L 6368,4
2018-07-01,Crimes de Trânsito,50
2018-07-01,Crimes do Sistema Nacional de Armas,104
2018-07-01,Crimes Falimentares,1
2018-07-01,Crimes Previstos no Estatuto da criança e do adolescente,2
2018-07-01,Crimes Previstos no Estatuto do Idoso,4
2018-07-01,Curso de Formação,5
2018-07-01,Da Poluição,5
2018-07-01,Dano,3
2018-07-01,Dano ao Erário,4
2018-07-01,Dano Qualificado,1
2018-07-01,De Tráfico Ilícito e Uso Indevido de Drogas,18
2018-07-01,De Trânsito,1
2018-07-01,Decorrente de Violência Doméstica,58
2018-07-01,"Defeito, nulidade ou anulação",1
2018-07-01,Demissão ou Exoneração,2
2018-07-01,Denunciação caluniosa,3
2018-07-01,Depósito,5
2018-07-01,Desacato,5
2018-07-01,Desapropriação,18
2018-07-01,Desapropriação de Imóvel Urbano,1
2018-07-01,Desapropriação Indireta,8
2018-07-01,Desapropriação por Utilidade Pública / DL 3.365/1941,3
2018-07-01,Desconsideração da Personalidade Jurídica,2
2018-07-01,Desconto em folha de pagamento,3
2018-07-01,Descontos Indevidos,50
2018-07-01,Deserdação,1
2018-07-01,Desobediência,1
2018-07-01,Despejo para Uso Próprio,8
2018-07-01,Despesas Condominiais,54
2018-07-01,Difamação,5
2018-07-01,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,47
2018-07-01,Direito Autoral,9
2018-07-01,DIREITO CIVIL,121
2018-07-01,DIREITO DA CRIANÇA E DO ADOLESCENTE,26
2018-07-01,Direito de Greve,2
2018-07-01,Direito de Imagem,10
2018-07-01,Direito de Preferência,1
2018-07-01,Direito de Vizinhança,37
2018-07-01,DIREITO DO CONSUMIDOR,25
2018-07-01,DIREITO PENAL,27
2018-07-01,Direitos / Deveres do Condômino,1
2018-07-01,Direitos da Personalidade :: Competência de Voluntárias - JIJ,1
2018-07-01,Dissolução,200
2018-07-01,Dívida Ativa não-tributária,75
2018-07-01,Divisão e Demarcação,17
2018-07-01,Do Sistema Nacional de Armas,8
2018-07-01,Doação,5
2018-07-01,Domínio Público,3
2018-07-01,Duplicata,106
2018-07-01,Edital,11
2018-07-01,Empregado Público / Temporário,102
2018-07-01,Empreitada,26
2018-07-01,Empréstimo consignado,71
2018-07-01,Energia Elétrica,1
2018-07-01,Enriquecimento sem Causa,4
2018-07-01,Ensino Fundamental e Médio,643
2018-07-01,Ensino Superior,102
2018-07-01,Erro Médico,59
2018-07-01,Esbulho / Turbação / Ameaça,82
2018-07-01,Escolaridade,3
2018-07-01,Espécies de Contratos,130
2018-07-01,Espécies de Títulos de Crédito,99
2018-07-01,Estabelecimentos de Ensino,29
2018-07-01,Estabilidade,3
2018-07-01,Estaduais,8
2018-07-01,Estelionato,22
2018-07-01,Estupro,28
2018-07-01,Estupro (Art. 213),14
2018-07-01,Estupro de vulnerável,55
2018-07-01,Exame de Saúde e/ou Aptidão Física,21
2018-07-01,Exame Psicotécnico / Psiquiátrico,6
2018-07-01,Execução Contratual,9
2018-07-01,Exibicao de Documentos,2
2018-07-01,Exoneração,85
2018-07-01,Expurgos Inflacionários / Planos Econômicos,656
2018-07-01,Extinção,1
2018-07-01,Extorsão,12
2018-07-01,Extravio de bagagem,13
2018-07-01,Fabricação de Objeto Destinado a Produção de Drogas e Condutas Afins,1
2018-07-01,Falsa identidade,3
2018-07-01,Falsidade ideológica,3
2018-07-01,Falsificação / Corrupção / Adulteração / Alteração de produto destinado a fins terapêuticos ou medicinais,1
2018-07-01,Falsificação de documento público,1
2018-07-01,Falso testemunho ou falsa perícia,1
2018-07-01,Falta / Insuficiência das Condições de Encarceramento :: Competência da Fazenda Pública,87
2018-07-01,Família,39
2018-07-01,Fato Atípico,3
2018-07-01,Fatos Jurídicos,2
2018-07-01,Fauna,2
2018-07-01,Favorecimento real,1
2018-07-01,Férias,24
2018-07-01,Financiamento de Produto,5
2018-07-01,Fiscalização,5
2018-07-01,Fixação,62
2018-07-01,Fornecimento de Água,127
2018-07-01,Fornecimento de Energia Elétrica,362
2018-07-01,Fornecimento de Medicamentos,491
2018-07-01,Franquia,10
2018-07-01,Funcionamento de Estabelecimentos Empresariais,1
2018-07-01,Furto,19
2018-07-01,Furto (art. 155),8
2018-07-01,Furto Privilegiado,2
2018-07-01,Furto Qualificado,77
2018-07-01,"Furto Qualificado (Art. 155, § 4o.)",4
2018-07-01,Garantias Constitucionais,4
2018-07-01,Gestante / Adotante / Paternidade,4
2018-07-01,Gestão de Negócios,1
2018-07-01,Gratificação de Incentivo,6
2018-07-01,Gratificação Natalina/13º salário,30
2018-07-01,Gratificações de Atividade,76
2018-07-01,Gratificações e Adicionais,112
2018-07-01,Gratificações Municipais Específicas,11
2018-07-01,Grave,5
2018-07-01,Gravíssima,3
2018-07-01,Guarda,87
2018-07-01,Habilitação / Registro Cadastral / Julgamento / Homologação,8
2018-07-01,Habitação,1
2018-07-01,Hipoteca,2
2018-07-01,Homicídio Privilegiado,2
2018-07-01,Homicídio Qualificado,432
2018-07-01,Homicídio Simples,94
2018-07-01,Honorarios Profissionais,191
2018-07-01,ICMS / Incidência Sobre o Ativo Fixo,6
2018-07-01,ICMS/ Imposto sobre Circulação de Mercadorias,438
2018-07-01,ICMS/Importação,5
2018-07-01,Imissão,27
2018-07-01,Impostos,207
2018-07-01,Improbidade Administrativa,37
2018-07-01,Inadimplemento,76
2018-07-01,Incapacidade Laborativa Temporária,2
2018-07-01,Incêndio,4
2018-07-01,Inclusão de Dependente,2
2018-07-01,Inclusão Indevida em Cadastro de Inadimplentes,419
2018-07-01,Inconstitucionalidade Material,7
2018-07-01,Indenização / Terço Constitucional,35
2018-07-01,Indenização por Dano Material,470
2018-07-01,Indenizaçao por Dano Moral,1
2018-07-01,Indenização por Dano Moral,1505
2018-07-01,Indenizações Regulares,4
2018-07-01,Infração Administrativa,13
2018-07-01,Ingresso e Concurso,5
2018-07-01,Ingresso e Exclusão dos Sócios na Sociedade,1
2018-07-01,Injúria,7
2018-07-01,Inscrição / Documentação,9
2018-07-01,Inserção de dados falsos em sistema de informações,1
2018-07-01,Inspeção Sanitária de Origem Animal,2
2018-07-01,Integralidade,82
2018-07-01,Interdição,9
2018-07-01,Interesse Particular,1
2018-07-01,Internação sem atividades externas,1
2018-07-01,Interpretação / Revisão de Contrato,54
2018-07-01,Intervenção do Estado na Propriedade,6
