yearMonth,subject,count
2017-05-01,Resgate de Contribui\xc3\xa7\xc3\xa3o,3
2017-05-01,Resist\xc3\xaancia,28
2017-05-01,Responsabilidade Civil,877
2017-05-01,Responsabilidade Civil do Empregador,5
2017-05-01,Responsabilidade da Administra\xc3\xa7\xc3\xa3o,143
2017-05-01,Responsabilidade do Fornecedor,27
2017-05-01,Responsabilidade dos s\xc3\xb3cios,1
2017-05-01,Restabelecimento,19
2017-05-01,Retifica\xc3\xa7\xc3\xa3o de Nome,5
2017-05-01,Revis\xc3\xa3o,48
2017-05-01,Revis\xc3\xa3o do Saldo Devedor,1
2017-05-01,Revoga\xc3\xa7\xc3\xa3o,1
2017-05-01,Roubo,203
2017-05-01,Roubo Majorado,959
2017-05-01,Rural,1
2017-05-01,Sa\xc3\xbade,229
2017-05-01,Sal\xc3\xa1rio,2
2017-05-01,SATISFACAO DE LASCIVIA MEDIANTE PRESENCA DE CRIANCA OU ADOLESCENTE,2
2017-05-01,Se\xc3\xa7\xc3\xa3o C\xc3\xadvel,4
2017-05-01,Seguida de Morte,1
2017-05-01,Seguro,700
2017-05-01,Seq\xc3\xbcestro e c\xc3\xa1rcere privado,6
2017-05-01,Servi\xc3\xa7os,33
2017-05-01,Servi\xc3\xa7os Hospitalares,11
2017-05-01,Servi\xc3\xa7os Profissionais,21
2017-05-01,Servid\xc3\xa3o,7
2017-05-01,Servidao de Eletroduto,9
2017-05-01,Servidor P\xc3\xbablico Civil,325
2017-05-01,Servidores Ativos,1
2017-05-01,Servidores Inativos,22
2017-05-01,Sistema Financeiro da Habita\xc3\xa7\xc3\xa3o,44
2017-05-01,Sistema Nacional de Tr\xc3\xa2nsito,204
2017-05-01,Sistema Remunerat\xc3\xb3rio e Benef\xc3\xadcios,538
2017-05-01,Sociedade,51
2017-05-01,Substitui\xc3\xa7\xc3\xa3o do Produto,23
2017-05-01,Sucess\xc3\xb5es,35
2017-05-01,Supress\xc3\xa3o de documento,3
2017-05-01,Suspens\xc3\xa3o da Exigibilidade,1
2017-05-01,Susta\xc3\xa7\xc3\xa3o de Protesto,49
2017-05-01,T\xc3\xadtulos de Cr\xc3\xa9dito,7
2017-05-01,Tarifas,6
2017-05-01,Taxa de Coleta de Lixo,13
2017-05-01,Taxa de Ilumina\xc3\xa7\xc3\xa3o P\xc3\xbablica,3
2017-05-01,Taxa de Licenciamento de Estabelecimento,6
2017-05-01,Taxa de Limpeza P\xc3\xbablica,1
2017-05-01,Taxas,9
2017-05-01,Telefonia,848
2017-05-01,Tempo de Servi\xc3\xa7o,2
2017-05-01,Teto Salarial,4
2017-05-01,Tr\xc3\xa1fico de Drogas e Condutas Afins,1229
2017-05-01,Transa\xc3\xa7\xc3\xa3o,9
2017-05-01,Transfer\xc3\xaancia,1
2017-05-01,Transfer\xc3\xaancia de cotas,1
2017-05-01,Transporte A\xc3\xa9reo,19
2017-05-01,Transporte de Coisas,20
2017-05-01,Transporte de Pessoas,22
2017-05-01,Transporte Terrestre,4
2017-05-01,Tratamento da Pr\xc3\xb3pria Sa\xc3\xbade,3
2017-05-01,Tratamento M\xc3\xa9dico,232
2017-05-01,Tratamento Medico,88
2017-05-01,Troca ou Permuta,4
2017-05-01,Turismo,8
2017-05-01,Tutela e Curatela,7
2017-05-01,Ultraje P\xc3\xbablico ao Pudor,1
2017-05-01,Uni\xc3\xa3o Est\xc3\xa1vel ou Concubinato,4
2017-05-01,Uni\xc3\xa3o Homoafetiva,1
2017-05-01,Unidade de terapia intensiva,11
2017-05-01,Uso de documento falso,18
2017-05-01,Uso ou Tr\xc3\xa1fico de Drogas,2
2017-05-01,Usucapi\xc3\xa3o da L 6,1
2017-05-01,Usucapi\xc3\xa3o Especial,3
2017-05-01,Usucapi\xc3\xa3o Extraordin\xc3\xa1ria,38
2017-05-01,Usucapi\xc3\xa3o Ordin\xc3\xa1ria,18
2017-05-01,Usucapiao,1
2017-05-01,Usufruto,1
2017-05-01,Vaga de garagem,1
2017-05-01,Ve\xc3\xadculos,1
2017-05-01,Viola\xc3\xa7\xc3\xa3o de direito autoral,25
2017-05-01,Viola\xc3\xa7\xc3\xa3o de domic\xc3\xadlio,7
2017-05-01,Volunt\xc3\xa1ria,2
2017-05-01,Warrant,3
2017-06-01,\xc3\x81guas P\xc3\xbablicas,6
2017-06-01,\xc3\x8dndice da URV Lei 8,1
2017-06-01,1,1
2017-06-01,Abandono de incapaz,4
2017-06-01,Abandono Intelectual,3
2017-06-01,Abandono Material,12
2017-06-01,Abatimento proporcional do pre\xc3\xa7o,14
2017-06-01,Abono de Perman\xc3\xaancia,114
2017-06-01,Abono Pecuni\xc3\xa1rio,2
2017-06-01,Aborto provocado por terceiro,1
2017-06-01,Abuso de Incapazes,1
2017-06-01,Abuso Sexual,2
2017-06-01,Acidente de Tr\xc3\xa2nsito,319
2017-06-01,Acidente de Trabalho,18
2017-06-01,Acidente De Trabalho,33
2017-06-01,Acompanhamento de C\xc3\xb4njuge ou Companheiro,1
2017-06-01,Adicional de Horas Extras,29
2017-06-01,Adicional de Insalubridade,56
2017-06-01,Adicional de Periculosidade,13
2017-06-01,Adicional de Produtividade,1
2017-06-01,Adicional de Servi\xc3\xa7o Noturno,106
2017-06-01,Adicional por Tempo de Servi\xc3\xa7o,3
2017-06-01,Adimplemento e Extin\xc3\xa7\xc3\xa3o,2
2017-06-01,Adjudica\xc3\xa7\xc3\xa3o Compuls\xc3\xb3ria,17
2017-06-01,Administra\xc3\xa7\xc3\xa3o de Heran\xc3\xa7a,1
2017-06-01,Admiss\xc3\xa3o,27
2017-06-01,Ado\xc3\xa7\xc3\xa3o de Adolescente,1
2017-06-01,Ado\xc3\xa7\xc3\xa3o de Crian\xc3\xa7a,1
2017-06-01,Ado\xc3\xa7\xc3\xa3o de Maior,2
2017-06-01,Ado\xc3\xa7\xc3\xa3o Internacional,2
2017-06-01,Adultera\xc3\xa7\xc3\xa3o de Sinal Identificador de Ve\xc3\xadculo Automotor,43
2017-06-01,Advocacia administrativa,1
2017-06-01,Aliena\xc3\xa7\xc3\xa3o Fiduci\xc3\xa1ria,767
2017-06-01,Aliena\xc3\xa7\xc3\xa3o Judicial,3
2017-06-01,Aliena\xc3\xa7\xc3\xa3o Parental,1
2017-06-01,Alimentos,126
2017-06-01,Altera\xc3\xa7\xc3\xa3o de Coisa Comum,4
2017-06-01,Amea\xc3\xa7a,194
2017-06-01,Anula\xc3\xa7\xc3\xa3o,27
2017-06-01,Anula\xc3\xa7\xc3\xa3o de D\xc3\xa9bito Fiscal,7
2017-06-01,Anula\xc3\xa7\xc3\xa3o e Corre\xc3\xa7\xc3\xa3o de Provas,5
2017-06-01,Aposentadoria,68
2017-06-01,Aposentadoria por Idade,1
2017-06-01,Aposentadoria por Invalidez,16
2017-06-01,Aposentadoria por Invalidez Acident\xc3\xa1ria,9
2017-06-01,Apreens\xc3\xa3o,3
2017-06-01,Apropria\xc3\xa7\xc3\xa3o ind\xc3\xa9bita,28
2017-06-01,Apura\xc3\xa7\xc3\xa3o de haveres,2
2017-06-01,Aquisi\xc3\xa7\xc3\xa3o,23
2017-06-01,Arrendamento Mercantil,25
2017-06-01,Arrendamento Rural,34
2017-06-01,Ass\xc3\xa9dio Sexual,2
2017-06-01,Assembl\xc3\xa9ia,2
2017-06-01,Assinatura B\xc3\xa1sica Mensal,12
2017-06-01,Assist\xc3\xaancia \xc3\xa0 Sa\xc3\xbade,11
2017-06-01,Assist\xc3\xaancia M\xc3\xa9dico,1
2017-06-01,Associa\xc3\xa7\xc3\xa3o,16
2017-06-01,Associa\xc3\xa7\xc3\xa3o para a Produ\xc3\xa7\xc3\xa3o e Tr\xc3\xa1fico e Condutas Afins,20
2017-06-01,Assun\xc3\xa7\xc3\xa3o de Obriga\xc3\xa7\xc3\xa3o no \xc3\x9altimo Ano do Mandado ou Legislatura,1
2017-06-01,Atentado Violento ao Pudor,35
2017-06-01,Atividade Pol\xc3\xadtica,2
2017-06-01,Ato,10
2017-06-01,Ato Infracional,79
2017-06-01,Ato Lesivo ao Patrim\xc3\xb4nio Art\xc3\xadstico,1
2017-06-01,Atos Administrativos,95
2017-06-01,Atos Unilaterais,1
2017-06-01,Atraso de v\xc3\xb4o,3
2017-06-01,Autofal\xc3\xaancia,2
2017-06-01,Aux\xc3\xadlio,1229
2017-06-01,Averba\xc3\xa7\xc3\xa3o,1
2017-06-01,Banc\xc3\xa1rios,182
2017-06-01,Bem de Fam\xc3\xadlia,5
2017-06-01,Benef\xc3\xadcios em Esp\xc3\xa9cie,44
2017-06-01,Benfeitorias,2
2017-06-01,Bens P\xc3\xbablicos,2
2017-06-01,Bloqueio de Valores de Contas P\xc3\xbablicas,1
2017-06-01,Busca e Apreens\xc3\xa3o de Menores,5
2017-06-01,C\xc3\xa9dula de Cr\xc3\xa9dito \xc3\xa0 Exporta\xc3\xa7\xc3\xa3o,1
2017-06-01,C\xc3\xa9dula de Cr\xc3\xa9dito Banc\xc3\xa1rio,29
2017-06-01,C\xc3\xa9dula de Cr\xc3\xa9dito Comercial,3
2017-06-01,C\xc3\xa9dula de Cr\xc3\xa9dito Industrial,1
2017-06-01,C\xc3\xa9dula de Cr\xc3\xa9dito Rural,15
2017-06-01,C\xc3\xa9dula de Produto Rural,14
2017-06-01,Cadastro de An\xc3\xa1lise de Cr\xc3\xa9dito,229
2017-06-01,Cal\xc3\xbania,14
2017-06-01,Cancelamento de Protesto,14
2017-06-01,Cancelamento de v\xc3\xb4o,14
2017-06-01,Capacidade,25
2017-06-01,Cart\xc3\xa3o de Cr\xc3\xa9dito,358
2017-06-01,Casamento,16
2017-06-01,Cess\xc3\xa3o de Cr\xc3\xa9dito,3
2017-06-01,Cheque,142
2017-06-01,Classifica\xc3\xa7\xc3\xa3o e,17
2017-06-01,CNH,89
2017-06-01,Coa\xc3\xa7\xc3\xa3o no curso do processo,8
2017-06-01,Cobran\xc3\xa7a indevida de liga\xc3\xa7\xc3\xb5es,5
2017-06-01,Cofins,2
2017-06-01,Coisas,19
2017-06-01,Colabora\xc3\xa7\xc3\xa3o com Grupo,1
2017-06-01,Comercializa\xc3\xa7\xc3\xa3o de dados cadastrais de consumidores,19
2017-06-01,Comiss\xc3\xa3o,3
2017-06-01,Comodato,8
2017-06-01,Compra e Venda,227
2017-06-01,Compromisso,17
2017-06-01,Concess\xc3\xa3o,27
2017-06-01,Concurso P\xc3\xbablico,87
2017-06-01,Concuss\xc3\xa3o,2
2017-06-01,Condom\xc3\xadnio,93
2017-06-01,Condom\xc3\xadnio em Edif\xc3\xadcio,31
2017-06-01,Cons\xc3\xb3rcio,37
2017-06-01,Constrangimento ilegal,3
2017-06-01,Contra a liberdade pessoal,1
2017-06-01,Contrato Tempor\xc3\xa1rio de M\xc3\xa3o de Obra L 8,2
2017-06-01,Contratos Administrativos,90
2017-06-01,Contratos Banc\xc3\xa1rios,1355
2017-06-01,Contratos de Consumo,41
2017-06-01,Contratos de Participacao Financeira,841
2017-06-01,Contraven\xc3\xa7\xc3\xb5es Penais,148
2017-06-01,Contribui\xc3\xa7\xc3\xa3o Sindical,6
2017-06-01,Contribui\xc3\xa7\xc3\xb5es,4
2017-06-01,Contribui\xc3\xa7\xc3\xb5es de Melhoria,17
2017-06-01,Contribui\xc3\xa7\xc3\xb5es para o SEBRAE,1
2017-06-01,Contribui\xc3\xa7\xc3\xb5es Previdenci\xc3\xa1rias,132
2017-06-01,Contribui\xc3\xa7\xc3\xb5es Sociais,2
2017-06-01,Controle de Constitucionalidade,7
2017-06-01,Conv\xc3\xaanio,3
2017-06-01,Corretagem,33
2017-06-01,Corrup\xc3\xa7\xc3\xa3o ativa,13
2017-06-01,Corrup\xc3\xa7\xc3\xa3o de Menores,1
2017-06-01,Corrup\xc3\xa7\xc3\xa3o passiva,8
2017-06-01,Cr\xc3\xa9dito Rural,2
2017-06-01,Cr\xc3\xa9dito Tribut\xc3\xa1rio,7
2017-06-01,Crimes contra a Fauna,8
2017-06-01,Crimes contra a Flora,14
2017-06-01,Crimes contra as Rela\xc3\xa7\xc3\xb5es de Consumo,22
2017-06-01,Crimes contra as Telecomunica\xc3\xa7\xc3\xb5es,1
2017-06-01,Crimes contra o Meio Ambiente e o Patrim\xc3\xb4nio Gen\xc3\xa9tico,2
2017-06-01,Crimes da Lei de licita\xc3\xa7\xc3\xb5es,1
2017-06-01,Crimes de Abuso de Autoridade,2
2017-06-01,Crimes de Imprensa,1
2017-06-01,Crimes de Lavagem ou Oculta\xc3\xa7\xc3\xa3o de Bens,7
2017-06-01,Crimes de Tortura,6
2017-06-01,Crimes de Tr\xc3\xa1fico Il\xc3\xadcito e uso indevido de drogas,10
2017-06-01,Crimes de Tr\xc3\xa1fico Il\xc3\xadcito e Uso Indevido de Drogas,1
2017-06-01,Crimes de Tr\xc3\xa2nsito,303
2017-06-01,Crimes do Sistema Nacional de Armas,449
2017-06-01,Crimes Previstos no Estatuto da crian\xc3\xa7a e do adolescente,5
2017-06-01,Crimes Previstos no Estatuto do Idoso,4
2017-06-01,Curso de Forma\xc3\xa7\xc3\xa3o,1
2017-06-01,Custeio de Assist\xc3\xaancia M\xc3\xa9dica,1
2017-06-01,D\xc3\xadvida Ativa n\xc3\xa3o,28
2017-06-01,D\xc3\xadvida P\xc3\xbablica Mobili\xc3\xa1ria,1
2017-06-01,Da Polui\xc3\xa7\xc3\xa3o,10
2017-06-01,Dano,5
2017-06-01,Dano ao Er\xc3\xa1rio,4
2017-06-01,Dano Qualificado,6
2017-06-01,De Tr\xc3\xa1fico Il\xc3\xadcito e Uso Indevido de Drogas,10
2017-06-01,Decad\xc3\xaancia,1
2017-06-01,Decorrente de Viol\xc3\xaancia Dom\xc3\xa9stica,237
2017-06-01,Defeito,3
2017-06-01,Demiss\xc3\xa3o ou Exonera\xc3\xa7\xc3\xa3o,4
2017-06-01,Denuncia\xc3\xa7\xc3\xa3o caluniosa,23
2017-06-01,Dep\xc3\xb3sito,2
2017-06-01,Desacato,42
2017-06-01,Desapropria\xc3\xa7\xc3\xa3o,13
2017-06-01,Desapropria\xc3\xa7\xc3\xa3o Indireta,5
2017-06-01,Desapropria\xc3\xa7\xc3\xa3o por Utilidade P\xc3\xbablica,3
2017-06-01,Desconsidera\xc3\xa7\xc3\xa3o da Personalidade Jur\xc3\xaddica,2
2017-06-01,Desconto em folha de pagamento,3
2017-06-01,Descontos Indevidos,45
2017-06-01,Desobedi\xc3\xaancia,21
2017-06-01,Desobedi\xc3\xaancia a decis\xc3\xa3o judicial sobre perda ou suspens\xc3\xa3o de direitos,11
2017-06-01,Despejo por Den\xc3\xbancia Vazia,6
2017-06-01,Despesas Condominiais,56
2017-06-01,Di\xc3\xa1rias e Outras Indeniza\xc3\xa7\xc3\xb5es,2
2017-06-01,Difama\xc3\xa7\xc3\xa3o,6
2017-06-01,DIREITO ADMINISTRATIVO E OUTRAS MAT\xc3\x89RIAS DE DIREITO P\xc3\x9aBLICO,80
2017-06-01,Direito Autoral,4
2017-06-01,DIREITO CIVIL,79
2017-06-01,DIREITO DA CRIAN\xc3\x87A E DO ADOLESCENTE,61
2017-06-01,Direito de Greve,2
2017-06-01,Direito de Imagem,12
2017-06-01,Direito de Prefer\xc3\xaancia,1
2017-06-01,Direito de Vizinhan\xc3\xa7a,42
2017-06-01,DIREITO DO CONSUMIDOR,34
2017-06-01,DIREITO PENAL,56
2017-06-01,Direitos,3
2017-06-01,Direitos da Personalidade,1
2017-06-01,Direitos e T\xc3\xadtulos de Cr\xc3\xa9dito,1
2017-06-01,Dirigente Sindical,2
2017-06-01,Dissolu\xc3\xa7\xc3\xa3o,94
2017-06-01,Divis\xc3\xa3o e Demarca\xc3\xa7\xc3\xa3o,14
2017-06-01,Do Sistema Nacional de Armas,6
2017-06-01,Doa\xc3\xa7\xc3\xa3o,3
2017-06-01,Dom\xc3\xadnio P\xc3\xbablico,1
2017-06-01,Duplicata,92
2017-06-01,Duplicata Simulada,1
2017-06-01,Edital,1
2017-06-01,Elei\xc3\xa7\xc3\xa3o,1
2017-06-01,Empr\xc3\xa9stimo consignado,74
2017-06-01,Empregado P\xc3\xbablico,50
2017-06-01,Empreitada,14
2017-06-01,Energia El\xc3\xa9trica,5
2017-06-01,Enquadramento,3
2017-06-01,Enriquecimento il\xc3\xadcito,3
2017-06-01,Ensino Fundamental e M\xc3\xa9dio,349
2017-06-01,Ensino Superior,92
2017-06-01,Entrada e Perman\xc3\xaancia de Menores,1
2017-06-01,Equil\xc3\xadbrio Financeiro,1
2017-06-01,Erro M\xc3\xa9dico,30
2017-06-01,Esbulho,94
2017-06-01,Esbulho possess\xc3\xb3rio,1
2017-06-01,Escolaridade,1
2017-06-01,Esp\xc3\xa9cies de Contratos,173
2017-06-01,Esp\xc3\xa9cies de T\xc3\xadtulos de Cr\xc3\xa9dito,92
2017-06-01,Est\xc3\xa1gio Probat\xc3\xb3rio,1
2017-06-01,Estabelecimentos de Ensino,24
2017-06-01,Estabilidade,1
2017-06-01,Estaduais,5
2017-06-01,Estelionato,57
2017-06-01,Estupro,63
2017-06-01,ESTUPRO DE VULNERAVEL,119
2017-06-01,Evic\xc3\xa7\xc3\xa3o ou Vicio Redibit\xc3\xb3rio,2
2017-06-01,Exame de Sa\xc3\xbade e,7
2017-06-01,Exame Psicot\xc3\xa9cnico,7
2017-06-01,Exclus\xc3\xa3o,1
2017-06-01,Execu\xc3\xa7\xc3\xa3o Contratual,6
2017-06-01,Exerc\xc3\xadcio em Outro Munic\xc3\xadpio,1
2017-06-01,Exibicao de Documentos,7
2017-06-01,Exonera\xc3\xa7\xc3\xa3o,56
2017-06-01,Expedi\xc3\xa7\xc3\xa3o de Certid\xc3\xa3o Positiva de D\xc3\xa9bito com Efeito de Negativa,1
2017-06-01,Expedi\xc3\xa7\xc3\xa3o de CND,1
2017-06-01,Explos\xc3\xa3o,1
2017-06-01,Expurgos Inflacion\xc3\xa1rios,1008
2017-06-01,Extin\xc3\xa7\xc3\xa3o,1
2017-06-01,Extors\xc3\xa3o,20
2017-06-01,Extors\xc3\xa3o mediante seq\xc3\xbcestro,6
2017-06-01,Extors\xc3\xa3o mediante Seq\xc3\xbcestro Seguida de Morte,1
2017-06-01,Extravio de bagagem,11
2017-06-01,F\xc3\xa9rias,25
2017-06-01,Falsa identidade,4
2017-06-01,Falsidade ideol\xc3\xb3gica,2
2017-06-01,Falsifica\xc3\xa7\xc3\xa3o,7
2017-06-01,Falsifica\xc3\xa7\xc3\xa3o de documento p\xc3\xbablico,5
2017-06-01,Falsifica\xc3\xa7\xc3\xa3o de documento particular,2
2017-06-01,Falsifica\xc3\xa7\xc3\xa3o do selo ou sinal p\xc3\xbablico,1
2017-06-01,Falso testemunho ou falsa per\xc3\xadcia,4
2017-06-01,Fam\xc3\xadlia,35
2017-06-01,Fatos Jur\xc3\xaddicos,2
2017-06-01,Fauna,2
2017-06-01,FAVORECIMENTO DA PROSTITUICAO OU OUTRA FORMA DE EXPLORACAO SEXUAL DE VULNERAVEL,5
2017-06-01,Favorecimento real,2
2017-06-01,FGTS,1
2017-06-01,Fian\xc3\xa7a,1
2017-06-01,Financiamento de Produto,6
2017-06-01,Fiscaliza\xc3\xa7\xc3\xa3o,6
2017-06-01,Fixa\xc3\xa7\xc3\xa3o,21
2017-06-01,Fornecimento de \xc3\x81gua,125
2017-06-01,Fornecimento de Energia El\xc3\xa9trica,385
2017-06-01,Fornecimento de Medicamentos,432
2017-06-01,Franquia,2
2017-06-01,Fraude no Pagamento por Meio de Cheque,1
2017-06-01,Fraude processual,2
2017-06-01,Funcionamento de Estabelecimentos Empresariais,1
2017-06-01,Furto,164
2017-06-01,Furto de Ve\xc3\xadculo Automotor a ser Transportado para outro Estado ou Exterior,1
2017-06-01,Furto Privilegiado,8
2017-06-01,Furto Qualificado,348
2017-06-01,Garantias Constitucionais,36
2017-06-01,Gest\xc3\xa3o de Neg\xc3\xb3cios,5
2017-06-01,Gestante,1
2017-06-01,Gratifica\xc3\xa7\xc3\xa3o de Incentivo,5
2017-06-01,Gratifica\xc3\xa7\xc3\xa3o Natalina,57
2017-06-01,Gratifica\xc3\xa7\xc3\xb5es de Atividade,8
2017-06-01,Gratifica\xc3\xa7\xc3\xb5es e Adicionais,69
2017-06-01,Gratifica\xc3\xa7\xc3\xb5es Estaduais Espec\xc3\xadficas,1
2017-06-01,Gratifica\xc3\xa7\xc3\xb5es Municipais Espec\xc3\xadficas,10
2017-06-01,Grav\xc3\xadssima,5
2017-06-01,Grave,20
2017-06-01,Guarda,43
2017-06-01,Habilita\xc3\xa7\xc3\xa3o,1
2017-06-01,Habita\xc3\xa7\xc3\xa3o,1
2017-06-01,Hipoteca,2
2017-06-01,Homic\xc3\xaddio Privilegiado,4
2017-06-01,Homic\xc3\xaddio Qualificado,568
2017-06-01,Homic\xc3\xaddio Simples,124
2017-06-01,Honorarios Profissionais,71
2017-06-01,ICMS,380
2017-06-01,Imiss\xc3\xa3o,17
2017-06-01,Impostos,208
2017-06-01,Improbidade Administrativa,46
2017-06-01,Inadimplemento,94
2017-06-01,Inc\xc3\xaandio,16
2017-06-01,Incapacidade Laborativa Parcial,1
2017-06-01,Inclus\xc3\xa3o Indevida em Cadastro de Inadimplentes,333
2017-06-01,Inconstitucionalidade Material,16
2017-06-01,Indeniza\xc3\xa7\xc3\xa3o,32
2017-06-01,Indeniza\xc3\xa7\xc3\xa3o por Dano Material,462
2017-06-01,Indeniza\xc3\xa7\xc3\xa3o por Dano Moral,1472
2017-06-01,Indeniza\xc3\xa7\xc3\xb5es Regulares,1
2017-06-01,Indeniza\xc3\xa7ao por Dano Moral,3
2017-06-01,Infra\xc3\xa7\xc3\xa3o Administrativa,24
2017-06-01,Ingresso e Concurso,5
2017-06-01,Ingresso e Exclus\xc3\xa3o dos S\xc3\xb3cios na Sociedade,1
2017-06-01,Inj\xc3\xbaria,13
2017-06-01,Inqu\xc3\xa9rito,2
2017-06-01,Inscri\xc3\xa7\xc3\xa3o,4
2017-06-01,Inser\xc3\xa7\xc3\xa3o de dados falsos em sistema de informa\xc3\xa7\xc3\xb5es,2
2017-06-01,Inspe\xc3\xa7\xc3\xa3o Sanit\xc3\xa1ria de Origem Animal,2
2017-06-01,Integralidade,177
2017-06-01,Interdi\xc3\xa7\xc3\xa3o,1
2017-06-01,Interna\xc3\xa7\xc3\xa3o com atividades externas,1
2017-06-01,Interna\xc3\xa7\xc3\xa3o sem atividades externas,3
2017-06-01,Interpreta\xc3\xa7\xc3\xa3o,34
2017-06-01,Interven\xc3\xa7\xc3\xa3o do Estado na Propriedade,3
2017-06-01,Interven\xc3\xa7\xc3\xa3o em Estado,1
2017-06-01,Invalidez Permanente,3
2017-06-01,Invent\xc3\xa1rio e Partilha,73
2017-06-01,Investiga\xc3\xa7\xc3\xa3o de Maternidade,1
2017-06-01,Investiga\xc3\xa7\xc3\xa3o de Paternidade,19
2017-06-01,IPTU,549
2017-06-01,IPVA,29
2017-06-01,IRPF,46
2017-06-01,Irredutibilidade de Vencimentos,5
2017-06-01,Isonomia,1
2017-06-01,ISS,168
2017-06-01,ITBI,17
2017-06-01,ITCD,7
2017-06-01,Jornada de Trabalho,42
2017-06-01,Latroc\xc3\xadnio,103
2017-06-01,Les\xc3\xb5es Corporais,3
2017-06-01,Letra de C\xc3\xa2mbio,1
2017-06-01,Leve,52
2017-06-01,Libera\xc3\xa7\xc3\xa3o de Ve\xc3\xadculo Apreendido,16
2017-06-01,Licen\xc3\xa7a,11
2017-06-01,Licen\xc3\xa7a por Acidente em Servi\xc3\xa7o,1
2017-06-01,Licen\xc3\xa7a Pr\xc3\xaamio,24
2017-06-01,Licen\xc3\xa7as,13
2017-06-01,Licenciamento,1
2017-06-01,Licenciamento de Ve\xc3\xadculo,20
2017-06-01,Licita\xc3\xa7\xc3\xb5es,46
2017-06-01,Limite de Idade,1
2017-06-01,Liquida\xc3\xa7\xc3\xa3o,125
2017-06-01,Loca\xc3\xa7\xc3\xa3o,3
2017-06-01,Loca\xc3\xa7\xc3\xa3o de Im\xc3\xb3vel,214
2017-06-01,Loca\xc3\xa7\xc3\xa3o de M\xc3\xb3vel,16
2017-06-01,Lota\xc3\xa7\xc3\xa3o,1
2017-06-01,M\xc3\xbatuo,77
2017-06-01,Magist\xc3\xa9rio p\xc3\xbablico da educa\xc3\xa7\xc3\xa3o b\xc3\xa1sica,157
2017-06-01,Mandato,127
2017-06-01,Marca,11
2017-06-01,Maus Tratos,14
2017-06-01,Medidas S\xc3\xb3cioeducativas,3
2017-06-01,Meio Ambiente,34
2017-06-01,Militar,50
2017-06-01,Minist\xc3\xa9rio P\xc3\xbablico,1
2017-06-01,Moeda Falsa,4
2017-06-01,Motim de presos,1
2017-06-01,Multa,1
2017-06-01,Multas e demais San\xc3\xa7\xc3\xb5es,161
2017-06-01,Munic\xc3\xadpio,1
2017-06-01,Municipais,5
2017-06-01,Nomea\xc3\xa7\xc3\xa3o,26
2017-06-01,Nota de Cr\xc3\xa9dito Comercial,4
2017-06-01,Nota Promiss\xc3\xb3ria,89
2017-06-01,Nova\xc3\xa7\xc3\xa3o,1
2017-06-01,Nulidade e Anula\xc3\xa7\xc3\xa3o de Testamento,1
2017-06-01,NULL,144
2017-06-01,Obriga\xc3\xa7\xc3\xb5es,403
2017-06-01,Oferta,1
2017-06-01,Ordena\xc3\xa7\xc3\xa3o da Cidade,4
2017-06-01,Organiza\xc3\xa7\xc3\xa3o Pol\xc3\xadtico,1
2017-06-01,Pagamento,33
2017-06-01,Pagamento com Sub,1
2017-06-01,Pagamento em Consigna\xc3\xa7\xc3\xa3o,2
2017-06-01,Pagamento Indevido,4
2017-06-01,Parcelamento de Vencimentos,53
2017-06-01,Parcelamento do solo urbano,1
2017-06-01,Parceria Agr\xc3\xadcola e,18
2017-06-01,Parlamentares,1
2017-06-01,Parto Suposto,1
2017-06-01,Patente,1
2017-06-01,Peculato,4
2017-06-01,Peculato mediante erro de outrem,2
2017-06-01,Penhor,1
2017-06-01,Pens\xc3\xa3o,147
2017-06-01,Pens\xc3\xa3o por Morte,52
2017-06-01,Perdas e Danos,4
2017-06-01,Perigo de cont\xc3\xa1gio de mol\xc3\xa9stia grave,1
2017-06-01,Perigo para a vida ou sa\xc3\xbade de outrem,1
2017-06-01,Pessoas Jur\xc3\xaddicas,6
2017-06-01,Pessoas naturais,50
2017-06-01,PIS,1
2017-06-01,Piso Salarial,276
2017-06-01,Plano de Classifica\xc3\xa7\xc3\xa3o de Cargos,3
2017-06-01,Planos de Sa\xc3\xbade,317
2017-06-01,Posse,137
2017-06-01,Posse de Drogas para Consumo Pessoal,77
2017-06-01,Posse Sexual Mediante Fraude,1
2017-06-01,Prefeito,1
2017-06-01,Prescri\xc3\xa7\xc3\xa3o,2
2017-06-01,Presta\xc3\xa7\xc3\xa3o de Servi\xc3\xa7os,239
2017-06-01,Prevarica\xc3\xa7\xc3\xa3o,1
2017-06-01,Previd\xc3\xaancia privada,143
2017-06-01,Previstos na Legisla\xc3\xa7\xc3\xa3o Extravagante,1
2017-06-01,Processo Administrativo Disciplinar,3
2017-06-01,Processo Administrativo Disciplinar ou Sindic\xc3\xa2ncia,10
2017-06-01,Processo Disciplinar,1
2017-06-01,Programa de Computador,2
2017-06-01,Promessa de Compra e Venda,467
2017-06-01,Promo\xc3\xa7\xc3\xa3o,672
2017-06-01,Propriedade,56
2017-06-01,Propriedade Fiduci\xc3\xa1ria,3
2017-06-01,Propriedade Intelectual,15
2017-06-01,Protesto Indevido de T\xc3\xadtulo,22
2017-06-01,Prova de T\xc3\xadtulos,1
2017-06-01,Quadrilha ou Bando,9
2017-06-01,Readapta\xc3\xa7\xc3\xa3o,1
